"","intercept_1","slope_1","intercept_2","slope_2","intercept_3","slope_3","intercept_4","slope_4","intercept_5","slope_5","intercept_6","slope_6","intercept_7","slope_7","intercept_8","slope_8","intercept_9","slope_9","intercept_10","slope_10","intercept_11","slope_11","intercept_12","slope_12","intercept_13","slope_13","intercept_14","slope_14","intercept_15","slope_15","intercept_16","slope_16","intercept_17","slope_17","intercept_18","slope_18","intercept_19","slope_19","intercept_20","slope_20"
"583",0.240061,0.330676,0.307244,0.272458,0.345008,0.333718,0.680314,0.798558,0.15904,0.17766,0.167212,0.177853,0.279408,0.346408,0.248878,0.35822,0.133773,0.158127,0.137342,0.175702,0.156768,0.21916,0.214502,0.396222,0.156677,0.180846,0.197981,0.228457,0.229075,0.284856,0.280126,0.432491,0.231115,0.266616,0.242315,0.243616,0.313962,0.311204,0.448465,0.541054
"584",0.27192,0.365954,0.254765,0.279137,0.312748,0.350279,0.53915,0.677164,0.184011,0.221083,0.168021,0.206114,0.176403,0.237444,0.232613,0.385658,0.136718,0.157296,0.157779,0.203138,0.181731,0.262573,0.217744,0.363405,0.159181,0.166081,0.174207,0.189978,0.200221,0.241393,0.341964,0.499226,0.266948,0.306189,0.275843,0.241553,0.287289,0.25996,0.404779,0.472935
"585",0.278255,0.32098,0.355843,0.389286,0.435431,0.406239,0.470961,0.54619,0.174188,0.190954,0.174593,0.192005,0.199356,0.234993,0.72136,1.06921,0.129677,0.14407,0.155954,0.19991,0.169872,0.231116,0.248765,0.469409,0.179967,0.192884,0.173055,0.195175,0.251926,0.303393,0.261021,0.384027,0.222487,0.274182,0.349164,0.340082,0.300421,0.30998,0.389117,0.440055
"586",0.315446,0.319253,0.286097,0.277059,0.288899,0.299408,0.547687,0.645834,0.166214,0.203776,0.210327,0.23455,0.204009,0.242139,0.302111,0.457152,0.142874,0.169628,0.138855,0.166232,0.184018,0.285706,0.24711,0.452535,0.155353,0.179314,0.178536,0.203336,0.183758,0.223639,0.225395,0.336921,0.228396,0.235039,0.291989,0.291359,0.395984,0.377312,0.396446,0.446352
"587",0.239028,0.245026,0.301475,0.301125,0.302527,0.305744,0.797722,0.872867,0.171974,0.191152,0.173874,0.213679,0.202863,0.252071,0.326734,0.532277,0.131394,0.154326,0.143921,0.186834,0.176725,0.271287,0.236284,0.49599,0.15074,0.166636,0.172176,0.195946,0.224467,0.291706,0.220775,0.363724,0.201475,0.217414,0.221463,0.241473,0.282454,0.305037,0.288815,0.340727
"588",0.255266,0.236762,0.290655,0.286628,0.274717,0.268361,0.284768,0.361516,0.153042,0.166802,0.177502,0.201287,0.230228,0.294612,0.232718,0.417894,0.128081,0.145993,0.150446,0.19869,0.184631,0.277997,0.272122,0.564835,0.162081,0.186143,0.210242,0.238557,0.217957,0.268563,0.319447,0.477697,0.244553,0.270651,0.31548,0.273905,0.396216,0.392756,0.481987,0.461368
"589",0.34958,0.370641,0.240652,0.253841,0.338172,0.332954,0.563398,0.557678,0.148863,0.170385,0.175584,0.229059,0.224433,0.272618,0.275446,0.414318,0.126554,0.143987,0.139164,0.168636,0.198389,0.33266,0.263407,0.473193,0.153582,0.173963,0.180819,0.217649,0.212778,0.244268,0.268016,0.419462,0.261743,0.255576,0.254152,0.253951,0.452941,0.431665,0.319583,0.328378
"590",0.324023,0.325231,0.301031,0.286547,0.360835,0.335087,0.39837,0.480872,0.171973,0.177118,0.182586,0.206117,0.176864,0.204941,0.382412,0.792884,0.133275,0.153152,0.148854,0.178535,0.158376,0.212398,0.239416,0.428399,0.167875,0.199459,0.155911,0.192397,0.215175,0.285042,0.28013,0.539219,0.263533,0.208618,0.267865,0.266581,0.271818,0.257348,0.34729,0.439032
"591",0.218302,0.22967,0.334572,0.335989,0.566753,0.58806,0.373069,0.5318,0.168897,0.192307,0.161189,0.184874,0.180844,0.216543,0.307484,0.594682,0.131846,0.153556,0.150648,0.197506,0.165029,0.221207,0.205994,0.342298,0.16224,0.18073,0.210363,0.219955,0.185955,0.223782,0.269041,0.489841,0.236462,0.226072,0.285509,0.272492,0.317264,0.291541,0.525385,0.584385
"592",0.266743,0.240056,0.294768,0.274934,0.372764,0.374419,0.701165,0.848223,0.168346,0.162742,0.176001,0.19661,0.219554,0.247828,0.405834,0.634778,0.12572,0.140959,0.147514,0.184784,0.218358,0.342206,0.246504,0.474547,0.160528,0.166951,0.177526,0.207771,0.20287,0.242673,0.419842,0.693101,0.230412,0.230794,0.237052,0.251934,0.300347,0.312235,0.433295,0.529975
"593",0.265911,0.276445,0.257944,0.253816,0.283154,0.300595,0.305931,0.383996,0.160499,0.190286,0.17409,0.199406,0.187831,0.232493,0.230336,0.39232,0.139205,0.162035,0.139834,0.180811,0.200889,0.337268,0.252382,0.458712,0.155843,0.158292,0.206748,0.239766,0.226794,0.263718,0.273032,0.367888,0.209454,0.222604,0.264837,0.260493,0.30235,0.291805,0.498039,0.528075
"594",0.304669,0.276034,0.26638,0.268622,0.356215,0.345283,0.421819,0.535075,0.192586,0.225097,0.17908,0.228474,0.239819,0.307029,0.286134,0.441876,0.131995,0.150555,0.149515,0.181987,0.184033,0.277857,0.304381,0.652473,0.182328,0.193354,0.173261,0.193187,0.22889,0.292737,0.310223,0.570562,0.211734,0.203036,0.296086,0.289072,0.329804,0.327041,0.454864,0.621599
"595",0.2233,0.217648,0.213092,0.213199,0.259639,0.254035,0.459421,0.589011,0.1595,0.167222,0.164591,0.187739,0.228867,0.30819,0.224785,0.383813,0.139416,0.177217,0.157448,0.217196,0.181875,0.265007,0.23162,0.466904,0.168857,0.20592,0.186816,0.205741,0.213539,0.272653,0.269808,0.386814,0.263071,0.23791,0.373532,0.323674,0.387274,0.349855,0.381974,0.451048
"596",0.23447,0.243725,0.251546,0.260632,0.293349,0.270391,0.39202,0.505961,0.177885,0.196691,0.182539,0.196558,0.171679,0.211193,0.23852,0.394004,0.132036,0.157663,0.15424,0.204304,0.178868,0.248774,0.272567,0.488675,0.154846,0.168757,0.180827,0.198542,0.195718,0.242955,0.288028,0.456098,0.216001,0.208505,0.277704,0.265885,0.337673,0.358297,0.361744,0.442864
"597",0.268865,0.265016,0.224716,0.242563,0.291939,0.327367,0.320534,0.385087,0.152185,0.174925,0.141209,0.156086,0.198341,0.234071,0.296885,0.458116,0.128705,0.147762,0.159772,0.213399,0.172777,0.238851,0.227907,0.409814,0.151662,0.172864,0.157726,0.171803,0.23174,0.31449,0.241719,0.323333,0.253653,0.235707,0.349647,0.32804,0.38097,0.345904,0.410113,0.460143
"598",0.23699,0.250339,0.265992,0.266335,0.267574,0.273421,0.301875,0.376808,0.153052,0.17223,0.168049,0.206441,0.208374,0.282548,0.642193,1.21287,0.120585,0.133159,0.143143,0.180015,0.17536,0.252312,0.204524,0.344312,0.155338,0.168424,0.189993,0.233733,0.197181,0.238897,0.251305,0.380558,0.278531,0.258873,0.328788,0.314477,0.270174,0.265237,0.305443,0.354558
"599",0.256293,0.255703,0.257865,0.256927,0.286128,0.301141,0.390761,0.407899,0.163374,0.174641,0.184353,0.204454,0.222992,0.275629,0.222565,0.321672,0.131233,0.158465,0.135671,0.172932,0.163553,0.231373,0.210639,0.34774,0.154702,0.173559,0.192321,0.221702,0.213822,0.281396,0.338902,0.562266,0.257793,0.262544,0.295454,0.30262,0.365587,0.361358,0.338431,0.408821
"600",0.283319,0.296873,0.224046,0.220394,0.33708,0.348508,0.384041,0.542867,0.149176,0.174709,0.16093,0.178598,0.206264,0.264835,0.237696,0.387042,0.135363,0.154471,0.153622,0.199246,0.202807,0.331509,0.22461,0.389082,0.161551,0.181271,0.198064,0.216471,0.229033,0.299044,0.227021,0.337053,0.216423,0.259077,0.295751,0.321321,0.237171,0.225651,0.301652,0.365066
"601",0.251242,0.279677,0.438564,0.396481,0.310654,0.312543,0.503413,0.56199,0.169722,0.190084,0.170234,0.201321,0.224536,0.27483,0.414108,0.674773,0.133312,0.157749,0.153822,0.216549,0.187728,0.288096,0.19772,0.323977,0.166991,0.186995,0.179753,0.212512,0.206054,0.277514,0.292936,0.548773,0.247728,0.277995,0.346521,0.338487,0.49246,0.470014,0.3524,0.39669
"602",0.240487,0.264241,0.268929,0.252042,0.264331,0.272093,0.422778,0.533027,0.15405,0.164129,0.185173,0.211226,0.202492,0.255321,0.25012,0.399435,0.127956,0.14745,0.15385,0.201544,0.178423,0.250848,0.195466,0.299964,0.15331,0.164844,0.165431,0.183713,0.20209,0.253108,0.5002,0.722424,0.197178,0.236774,0.298129,0.289156,0.363516,0.352245,0.551936,0.65723
"603",0.249524,0.242832,0.355609,0.330188,0.417543,0.388742,0.411425,0.441745,0.159128,0.182878,0.179448,0.19229,0.214644,0.277899,0.413627,0.664918,0.133182,0.160807,0.154774,0.202984,0.190654,0.274214,0.218729,0.370821,0.169591,0.198622,0.162044,0.184033,0.229069,0.306307,0.274015,0.45813,0.252031,0.251029,0.363796,0.372294,0.297015,0.281222,0.413318,0.489388
"604",0.275377,0.28196,0.212455,0.225496,0.289327,0.289605,0.460137,0.562181,0.166442,0.187926,0.193401,0.225599,0.208755,0.267353,0.21029,0.319498,0.138978,0.168727,0.158726,0.220757,0.1855,0.2882,0.225824,0.410335,0.152588,0.168515,0.201436,0.244974,0.233382,0.291354,0.313327,0.513195,0.244903,0.23917,0.302569,0.294335,0.326443,0.333906,1.25573,1.47361
"605",0.208038,0.221099,0.253658,0.262,0.45328,0.434723,0.286727,0.326157,0.159121,0.174111,0.161188,0.172165,0.179865,0.222912,0.306654,0.506719,0.128115,0.146227,0.137648,0.171862,0.16899,0.239937,0.24369,0.43065,0.156795,0.180835,0.194461,0.234664,0.221251,0.294813,0.242251,0.352544,0.236832,0.32922,0.263213,0.245742,0.353937,0.354198,0.694241,0.735539
"606",0.259499,0.305703,0.295788,0.30107,0.270198,0.271551,0.391884,0.512617,0.150979,0.153751,0.174621,0.222703,0.219085,0.277352,0.239503,0.373481,0.12768,0.147853,0.148326,0.186727,0.187444,0.275044,0.227061,0.400294,0.153447,0.162946,0.202333,0.234948,0.211928,0.250787,0.382279,0.640161,0.212807,0.228353,0.205629,0.212658,0.378179,0.336613,0.410286,0.458038
"607",0.290163,0.297352,0.259406,0.249062,0.386297,0.358789,0.437836,0.463572,0.138725,0.160188,0.203516,0.253682,0.233108,0.294304,0.26433,0.411279,0.135994,0.169442,0.144896,0.183613,0.178065,0.2623,0.235188,0.407049,0.156133,0.182115,0.177376,0.216626,0.22168,0.336802,0.269349,0.478771,0.289795,0.288326,0.272671,0.275254,0.293614,0.293241,0.264363,0.333225
"608",0.256158,0.293103,0.273144,0.27333,0.363355,0.351981,0.621353,0.740373,0.151096,0.168654,0.17397,0.180124,0.211528,0.261969,0.282243,0.455604,0.133727,0.148319,0.14197,0.167268,0.152884,0.187848,0.252602,0.564963,0.158545,0.173087,0.171554,0.207085,0.196664,0.231919,0.275036,0.412492,0.259142,0.275005,0.273674,0.291058,0.265173,0.272645,0.752368,0.853366
"609",0.230059,0.24058,0.284127,0.255729,0.274797,0.29838,0.364568,0.431101,0.163013,0.192632,0.169624,0.21243,0.245296,0.318379,0.253424,0.435483,0.131073,0.155552,0.146629,0.203375,0.155002,0.229267,0.242374,0.503064,0.16846,0.180993,0.180777,0.204347,0.181261,0.217494,0.275514,0.44639,0.345803,0.293617,0.280704,0.275938,0.314267,0.317905,0.50063,0.549199
"610",0.238115,0.273658,0.329746,0.30417,0.397303,0.395615,0.558277,0.660723,0.162854,0.176464,0.177112,0.209654,0.187879,0.236089,0.228342,0.323815,0.123085,0.138131,0.155961,0.200926,0.164174,0.244276,0.213507,0.40162,0.149504,0.176627,0.176051,0.194241,0.180152,0.214383,0.25729,0.462348,0.293924,0.372263,0.264067,0.248947,0.31539,0.307825,0.436341,0.531695
"611",0.213955,0.259372,0.301544,0.304848,0.284319,0.303736,0.43913,0.548724,0.162886,0.19319,0.199438,0.260601,0.224101,0.340978,0.231543,0.374047,0.12507,0.139951,0.156319,0.208689,0.15013,0.204863,0.201624,0.338088,0.146655,0.166693,0.219013,0.232864,0.220047,0.290097,0.243698,0.330016,0.323621,0.305453,0.266383,0.267032,0.277777,0.256282,0.320669,0.33366
"612",0.316234,0.317696,0.312642,0.292695,0.282324,0.281513,0.93131,1.04763,0.151495,0.179957,0.206785,0.259877,0.215727,0.27086,0.291346,0.468635,0.136233,0.162449,0.165831,0.224241,0.167211,0.230618,0.200744,0.299855,0.148997,0.151475,0.175061,0.186403,0.172132,0.202753,0.253831,0.438476,0.280317,0.262821,0.323556,0.275111,0.321138,0.311117,0.344575,0.445028
"613",0.203331,0.208787,0.305376,0.327277,0.4336,0.418341,0.487422,0.528116,0.144736,0.163049,0.187736,0.218108,0.238423,0.281627,0.365485,0.495196,0.127672,0.143696,0.141217,0.177932,0.188746,0.297181,0.198292,0.308613,0.154543,0.161597,0.172666,0.199376,0.223158,0.27488,0.234279,0.334451,0.226142,0.243085,0.346793,0.313672,0.316632,0.290348,0.379728,0.435533
"614",0.22802,0.247949,0.355392,0.331208,0.33087,0.332134,0.501781,0.611573,0.158291,0.17595,0.228023,0.25672,0.202741,0.267776,0.253213,0.393284,0.130926,0.14911,0.15954,0.206864,0.182335,0.269534,0.261027,0.533541,0.155103,0.159548,0.172685,0.195619,0.199938,0.239007,0.460249,0.832687,0.286941,0.307157,0.293834,0.276714,0.288851,0.288786,0.490419,0.618788
"615",0.309891,0.286826,0.225968,0.214192,0.331024,0.344595,0.437452,0.541052,0.164173,0.183328,0.179533,0.197954,0.219467,0.291163,0.26335,0.390731,0.128379,0.145679,0.137949,0.165343,0.169349,0.221168,0.203522,0.321133,0.166688,0.181549,0.192121,0.219705,0.205416,0.25209,0.340206,0.504041,0.260825,0.303987,0.448277,0.472294,0.306671,0.311353,0.379184,0.427139
"616",0.241996,0.221637,0.237754,0.252115,0.52831,0.512873,0.622817,0.731308,0.152346,0.172926,0.1967,0.234943,0.222229,0.284359,0.269349,0.367073,0.135189,0.152637,0.150129,0.180418,0.161479,0.21287,0.239475,0.381401,0.150681,0.178871,0.199889,0.246166,0.19229,0.25111,0.247052,0.359892,0.240982,0.258028,0.333466,0.354461,0.313753,0.316444,0.510046,0.608017
"617",0.278319,0.308909,0.275961,0.266919,0.277093,0.264981,0.400171,0.466805,0.166642,0.186891,0.181539,0.21269,0.186122,0.216821,0.340261,0.511334,0.138589,0.168632,0.150979,0.17948,0.180414,0.262705,0.27787,0.650549,0.147591,0.160543,0.163233,0.190743,0.193116,0.248545,0.292205,0.461531,0.24827,0.213308,0.400704,0.383034,0.352417,0.38051,0.554295,0.786682
"618",0.322719,0.326502,0.333651,0.320643,0.297346,0.291319,0.600732,0.75494,0.144812,0.149604,0.198012,0.219675,0.192867,0.23243,0.371428,0.735084,0.127674,0.142226,0.15015,0.183644,0.172271,0.246556,0.233014,0.38364,0.156409,0.191934,0.173502,0.208604,0.228743,0.298798,0.287203,0.419399,0.257711,0.262082,0.466388,0.435545,0.269235,0.252643,0.565948,0.668807
"619",0.339023,0.30605,0.225092,0.23675,0.254971,0.258521,0.366723,0.453836,0.148852,0.168134,0.181858,0.232043,0.219946,0.262849,0.263929,0.481968,0.137619,0.168116,0.149514,0.194743,0.17978,0.26658,0.205517,0.343886,0.161313,0.182899,0.15242,0.175577,0.211488,0.281412,0.366219,0.551061,0.286078,0.297294,0.269338,0.278555,0.28336,0.295352,0.55832,0.689063
"620",0.322304,0.333647,0.285244,0.261422,0.38863,0.375503,0.341844,0.425745,0.14241,0.160884,0.182683,0.209466,0.205741,0.283612,0.252794,0.392516,0.137794,0.161789,0.146618,0.185061,0.161844,0.223713,0.317795,0.782097,0.168358,0.1866,0.19573,0.220522,0.249908,0.330674,0.262365,0.377981,0.223469,0.207097,0.292886,0.268469,0.392958,0.389303,0.486646,0.607835
"621",0.277586,0.309219,0.452483,0.383096,0.415903,0.434791,0.29552,0.336791,0.155906,0.161249,0.161154,0.178486,0.206102,0.247997,0.253672,0.39076,0.140471,0.173555,0.154266,0.185865,0.175404,0.25378,0.259572,0.535102,0.162944,0.195374,0.175533,0.204256,0.218747,0.290158,0.248505,0.38385,0.223133,0.267656,0.284449,0.277899,0.274337,0.29879,0.57599,0.777235
"622",0.313617,0.307532,0.29259,0.275367,0.434313,0.435875,0.585828,0.696702,0.176697,0.20137,0.195652,0.223015,0.205087,0.250394,0.343687,0.613642,0.133274,0.152832,0.146462,0.1805,0.145461,0.174501,0.242467,0.471461,0.147522,0.165041,0.174909,0.216718,0.20449,0.267047,0.290734,0.502721,0.284741,0.291356,0.222669,0.24256,0.327112,0.323403,0.539804,0.610808
"623",0.255809,0.257509,0.455572,0.434651,0.313434,0.285068,0.590749,0.648377,0.185389,0.223387,0.173853,0.197483,0.230692,0.312864,0.334761,0.461456,0.128919,0.142875,0.150969,0.189689,0.170037,0.23354,0.274068,0.503475,0.170382,0.198346,0.208179,0.258939,0.220979,0.265475,0.332077,0.63094,0.219031,0.265765,0.276568,0.257668,0.336877,0.319143,0.515355,0.54639
"624",0.224985,0.273715,0.276097,0.265971,0.253971,0.283144,0.307412,0.401071,0.164414,0.180271,0.175303,0.192012,0.201668,0.263459,0.353188,0.557179,0.122151,0.135868,0.134555,0.165532,0.158264,0.217497,0.237218,0.422832,0.165685,0.187642,0.187408,0.218498,0.208267,0.270465,0.362664,0.676964,0.307971,0.363626,0.262513,0.243705,0.309264,0.28237,0.519985,0.558297
"625",0.264111,0.304148,0.269551,0.26839,0.436873,0.412942,0.34239,0.393658,0.205191,0.232559,0.176328,0.217929,0.205079,0.256234,0.272398,0.40135,0.130414,0.149074,0.151745,0.209588,0.178548,0.253855,0.209429,0.338336,0.140929,0.155771,0.17289,0.195603,0.222842,0.263061,0.439587,0.687809,0.231344,0.234186,0.273964,0.261153,0.354607,0.37516,0.423695,0.47996
"626",0.266285,0.23735,0.279487,0.255505,0.386607,0.394073,0.394705,0.457138,0.154394,0.178372,0.179517,0.217827,0.257686,0.350664,0.277933,0.493926,0.127776,0.147729,0.162495,0.212703,0.187712,0.278621,0.23857,0.46684,0.174128,0.185231,0.194347,0.227937,0.20645,0.268477,0.295956,0.461786,0.297235,0.260856,0.313151,0.299037,0.286243,0.311892,0.544623,0.585669
"627",0.242535,0.235142,0.266077,0.241509,0.336771,0.368404,0.402554,0.506691,0.160681,0.169618,0.178637,0.211826,0.177005,0.228343,0.249492,0.407643,0.126489,0.142656,0.162699,0.217575,0.187911,0.277879,0.224468,0.391526,0.167378,0.202309,0.206634,0.278322,0.246708,0.315966,0.282514,0.414233,0.272325,0.313103,0.297193,0.28614,0.387128,0.415695,0.479187,0.515134
"628",0.263845,0.275462,0.268243,0.285658,0.332958,0.348516,0.577112,0.694181,0.15982,0.175883,0.179959,0.216553,0.233485,0.305405,0.273942,0.41109,0.132401,0.160108,0.154047,0.195616,0.168132,0.227067,0.206066,0.351385,0.154194,0.179306,0.180316,0.205797,0.208598,0.256859,0.248531,0.367332,0.219366,0.210619,0.222159,0.231258,0.318404,0.298966,0.336109,0.382754
"629",0.274528,0.311789,0.294363,0.288903,0.276154,0.288388,0.423477,0.481348,0.154788,0.165499,0.190119,0.222978,0.193776,0.24866,0.317329,0.492638,0.129653,0.148736,0.144939,0.188425,0.176923,0.283927,0.196918,0.332685,0.151975,0.180796,0.157444,0.17086,0.248188,0.34208,0.289806,0.495033,0.273589,0.328689,0.217991,0.230007,0.279982,0.294039,0.445605,0.523314
"630",0.207174,0.218704,0.253251,0.261191,0.28921,0.275518,0.318564,0.371761,0.159972,0.17264,0.209477,0.255257,0.18146,0.224803,0.286902,0.48371,0.128881,0.143552,0.157733,0.20041,0.172336,0.258026,0.207852,0.30908,0.160944,0.165654,0.161641,0.193193,0.249129,0.319523,0.28097,0.4023,0.23142,0.261146,0.568293,0.525022,0.472592,0.44526,0.487128,0.569719
"631",0.233252,0.255698,0.18824,0.202111,0.269948,0.301111,0.451247,0.559591,0.147383,0.165059,0.181508,0.227607,0.18691,0.252849,0.2154,0.334682,0.129575,0.14317,0.144461,0.183102,0.166839,0.249931,0.227933,0.415483,0.190433,0.226603,0.193292,0.229351,0.215295,0.278765,0.317791,0.474285,0.264181,0.225414,0.345945,0.305429,0.377327,0.350954,0.455124,0.511379
"632",0.271564,0.260336,0.265555,0.264861,0.330814,0.30814,0.347477,0.375642,0.161133,0.181983,0.176422,0.203749,0.212207,0.263012,0.234909,0.329496,0.128745,0.145064,0.139529,0.174222,0.169081,0.231194,0.269358,0.614523,0.142178,0.162193,0.164758,0.19315,0.195852,0.251151,0.269963,0.384444,0.292294,0.265143,0.352977,0.331178,0.395662,0.3813,0.630825,0.722241
"633",0.418128,0.426743,0.273209,0.29378,0.355545,0.352541,0.589465,0.702301,0.159752,0.185588,0.196727,0.214529,0.205802,0.261218,0.292775,0.47134,0.132142,0.152973,0.139817,0.166769,0.187165,0.289413,0.208186,0.344941,0.160228,0.164935,0.190936,0.217752,0.176938,0.19907,0.302092,0.50366,0.205284,0.197582,0.248761,0.223537,0.574337,0.537053,0.389323,0.459501
"634",0.247164,0.287723,0.427582,0.38748,0.250307,0.27223,0.335788,0.452706,0.162188,0.18216,0.166697,0.19084,0.206587,0.26773,0.393605,0.747092,0.146677,0.178843,0.150732,0.208122,0.164985,0.235002,0.217652,0.400879,0.160074,0.16403,0.196483,0.21795,0.18354,0.24171,0.257333,0.409446,0.318473,0.322071,0.289214,0.261509,0.223481,0.218966,0.312925,0.378417
"635",0.276947,0.278679,0.264151,0.262297,0.280674,0.290518,0.371331,0.477677,0.155724,0.186052,0.194635,0.237841,0.200721,0.264889,0.366622,0.660589,0.134363,0.16183,0.147284,0.194204,0.156297,0.208529,0.234825,0.42713,0.151536,0.173948,0.15753,0.180438,0.222798,0.292921,0.255701,0.393566,0.30132,0.282056,0.240152,0.234676,0.520808,0.516592,0.417043,0.493488
"636",0.226422,0.258889,0.277365,0.315974,0.259552,0.266115,0.372662,0.425373,0.167863,0.203745,0.195594,0.229228,0.184292,0.211283,0.267531,0.413843,0.133804,0.151038,0.143492,0.175166,0.182474,0.26103,0.257436,0.567153,0.149822,0.159844,0.165851,0.19874,0.192258,0.22845,0.37459,0.646602,0.255333,0.268201,0.348053,0.361135,0.346376,0.325408,0.468279,0.564581
"637",0.223925,0.228154,0.267215,0.255332,0.389579,0.408427,0.368835,0.487922,0.146146,0.165024,0.198167,0.240873,0.199767,0.251581,0.324386,0.512196,0.130875,0.15663,0.136662,0.172537,0.159783,0.228923,0.205733,0.349451,0.160234,0.181052,0.169339,0.184998,0.206678,0.254108,0.221146,0.312107,0.271363,0.271409,0.429298,0.357302,0.420712,0.371003,0.321682,0.373433
"638",0.305494,0.246199,0.324042,0.299651,0.349464,0.388744,0.338324,0.394809,0.154011,0.176345,0.164736,0.184721,0.250166,0.307482,0.216438,0.317823,0.133851,0.159419,0.144978,0.181599,0.168973,0.242483,0.24409,0.466278,0.151353,0.176618,0.169795,0.209573,0.186944,0.254577,0.275683,0.433768,0.25427,0.265624,0.338635,0.333193,0.417247,0.416342,0.339451,0.383194
"639",0.290473,0.281315,0.35957,0.321874,0.298913,0.306599,0.35808,0.469474,0.151446,0.163816,0.173119,0.212843,0.168323,0.211739,0.227136,0.348334,0.129496,0.145239,0.167041,0.233708,0.191791,0.285635,0.253728,0.488975,0.152485,0.160203,0.194135,0.215826,0.244197,0.315339,0.297644,0.491541,0.242544,0.238363,0.323901,0.28333,0.405865,0.373594,0.42278,0.506256
"640",0.249746,0.283563,0.332211,0.312124,0.369867,0.370339,0.476347,0.562128,0.161469,0.177077,0.17659,0.201061,0.194954,0.2247,0.254726,0.374198,0.125845,0.147878,0.148398,0.188886,0.186791,0.310668,0.219731,0.40848,0.158564,0.185493,0.180664,0.223728,0.192363,0.26124,0.228076,0.341358,0.210449,0.23512,0.305992,0.325682,0.34908,0.340573,0.463639,0.551485
